@relation 'project-weka.filters.unsupervised.attribute.Remove-R2-5-weka.filters.unsupervised.attribute.Remove-R34,38,40-weka.filters.unsupervised.attribute.Remove-R9-10,13-16,24-25,32-34,37-weka.filters.unsupervised.attribute.Remove-R3'

@attribute project {true,false}
@attribute Lexical_Diversity numeric
@attribute Pausality numeric
@attribute Word_Quantity numeric
@attribute Verb_Quantity numeric
@attribute Modifier_Quantity numeric
@attribute Sentence_Quantity numeric
@attribute Affect_Ratio numeric
@attribute Sensory_Ratio numeric
@attribute Average_Sentence_Length numeric
@attribute Average_Word_Length numeric
@attribute Content_Word_Diversity numeric
@attribute Redundancy numeric
@attribute Misspelled_Words numeric
@attribute You_References numeric
@attribute Self_References numeric
@attribute Pleasantness numeric
@attribute Activation numeric
@attribute Imagery numeric
@attribute Pos_Pleasantness_1dev numeric
@attribute Pos_Activation_1dev numeric
@attribute Pos_Imagery_1dev numeric
@attribute Neg_Activation_1dev numeric
@attribute Neg_Imagery_1dev numeric

@data
true,0.5,0,14,1,0,1,0,0,14,3.571429,1,0,0.285714,0,0,1.808325,1.874675,1.9,0.25,0.25,0.25,0.25,0.25
true,0.5,0,12,4,0,1,0,0,12,3.333333,1,4,0,0,0,1.88195,1.8481,1.533333,0.166667,0.166667,0,0.166667,0.333333
true,0.454545,1,22,4,4,2,0.090909,0.090909,11,3.818182,0.833333,5,0,0.181818,0,1.72381,1.79931,1.24,0.1,0.3,0,0.4,0.8
true,0.5,1,10,2,0,4,0,0,2.5,4.4,1,1,0,0.4,0,1.7619,1.444433,1.466667,0,0,0,0.333333,0.333333
true,0.480769,1,52,10,13,6,0.038462,0.038462,8.666667,4.038462,1,3.333333,0,0,0.153846,1.89163,1.6945,1.53,0.25,0.05,0.25,0.2,0.7
true,0.385417,2,96,21,10,5,0.020833,0.125,19.2,4.125,0.866667,7.2,0.041667,0.041667,0.104167,1.937078,1.730342,1.572222,0.222222,0,0.166667,0.166667,0.527778
true,0.433333,1,30,0,0,10,0.133333,0.066667,3,3.6,0.909091,0.8,0,0,0.133333,0,0,0,0,0,0,0,0
true,0.5,0,8,2,0,1,0,0,8,3.75,1,2,0.5,0,0,1.72225,1.61905,1.1,0,0,0,0,1
true,0.4,0,50,8,2,1,0.04,0.08,50,3.96,0.642857,22,0.095238,0.08,0,2.044106,1.83815,1.422222,0.333333,0.166667,0,0.111111,0.555556
true,0.5,0,8,2,0,1,0,0,8,3,1,4,0,0,0,1.5366,1.66665,1.2,0,0.25,0,0.75,0.75
true,0.475,2,40,8,8,6,0,0.05,6.666667,3.15,1,2,0.117647,0,0,1.96775,1.7595,1.466667,0.166667,0.083333,0,0.25,0.416667
true,0.5,1,8,2,0,4,0.25,0,2,5,1,0.5,0.333333,0.5,0,2.1429,1.5,1.2,0,0,0,0,1
true,0.5,1,6,2,0,4,0,0,1.5,3.666667,1,0.5,0,0,0,2.241667,1.913733,1.733333,0.333333,0,0,0,0.333333
true,0.5,1,4,2,0,2,0,0,2,2,1,0,0,0,0,2.6875,2.1778,1.6,1,0.5,0,0,0
true,0.365385,0,52,8,8,1,0,0.269231,52,3.769231,0.866667,22,0.038462,0.076923,0,1.743405,1.759484,1.210526,0.052632,0.263158,0,0.157895,0.736842
true,0.5,0.666667,26,3,2,3,0,0,8.666667,3.153846,1,3.333333,0.076923,0.153846,0,1.949782,1.6903,1.509091,0.272727,0.090909,0.090909,0.272727,0.454545
true,0.5,0,2,0,0,1,0,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,1,8,4,2,2,0,0,4,4.75,1,0,0,0,0,2.208325,1.756825,1.8,0.25,0.25,0,0.25,0.25
true,0.5,0,24,6,0,1,0,0.166667,24,4.666667,1,12,0,0.166667,0,2.037042,1.700533,1.433333,0.166667,0.083333,0,0.25,0.583333
true,0.5,4,14,2,4,1,0.142857,0,14,3.571429,1,4,0.285714,0,0,1.99436,1.65442,1.12,0.4,0,0,0.2,1
true,0.5,2,12,4,0,3,0,0.166667,4,3,1,2.666667,0,0,0.333333,1.56428,1.49722,1.88,0,0,0.2,0.6,0.4
true,0.5,0,4,2,0,1,0.5,0,4,3,1,0,0,0,0,2.3333,1.75,1.4,1,0,0,0,0
true,0.5,0,2,0,0,1,0,0,2,4,1,0,?,0,0,0,0,0,0,0,0,0,0
true,0.5,1,2,0,0,2,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,1,16,2,4,2,0,0.125,8,3.875,1,3,0,0,0,1.659933,1.825933,1.866667,0,0.333333,0.333333,0.333333,0.333333
true,0.5,0,2,0,0,1,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0
true,0.5,3,24,3,5,2,0.083333,0.25,12,3.916667,1,3,0,0,0,1.523017,1.50555,2.066667,0,0,0.5,0.5,0.333333
true,0.480769,4,52,10,6,4,0,0,13,4.230769,0.933333,5.5,0.038462,0.076923,0.076923,1.876562,1.695281,1.533333,0.095238,0.095238,0.047619,0.428571,0.47619
true,0.458333,1,72,15,14,8,0.027778,0.083333,9,4.472222,1,3,0.027778,0.111111,0.055556,1.924141,1.571721,1.427586,0.137931,0.068966,0,0.37931,0.551724
true,0.5,0,10,2,4,1,0.2,0,10,3.6,1,4,0,0,0,1.7404,1.867433,1.2,0,0,0,0,0.666667
true,0.347826,6,46,10,6,1,0,0.086957,46,3.26087,0.625,14,0,0,0,1.86381,1.718262,1.485714,0.238095,0,0.047619,0.095238,0.52381
true,0.5,6,20,1,0,3,0,0,6.666667,4.5,1,0.666667,0.375,0,0.2,1.2857,2,2,0,0,0,0,0
true,0.5,1,4,0,0,2,0.5,0,2,6.5,1,0,?,0,0,0,0,0,0,0,0,0,0
true,0.407407,1,54,12,6,6,0.037037,0.074074,9,3.814815,1,4,0.038462,0.074074,0.222222,1.689926,1.629095,1.421053,0,0.052632,0.052632,0.315789,0.526316
true,0.5,1,8,4,0,2,0,0,4,3,1,2,0,0.5,0,1.899625,2.011425,1.3,0.25,0.5,0,0.25,0.75
true,0.5,1,2,0,2,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,5.2,42,7,4,5,0,0.095238,8.4,3.666667,1,1.6,0.380952,0,0,1.81245,1.65413,1.52,0.2,0.1,0.1,0.4,0.4
true,0.464286,0,28,2,12,1,0.142857,0,28,3.642857,1,12,0,0.142857,0,1.885107,1.571821,1.257143,0.214286,0,0.071429,0.285714,0.785714
true,0.5,0,2,2,0,1,0,0,2,4,1,0,0,0,0,2.125,1.7273,2,0,0,0,0,0
true,0.441176,1.6,34,9,6,5,0.117647,0,6.8,4.352941,0.833333,2,0.058824,0,0.117647,1.830208,1.583477,1.646154,0,0.076923,0.153846,0.384615,0.461538
true,0.5,1.2,20,6,8,5,0.1,0,4,3.8,1,0.8,0,0.2,0,1.8307,1.773567,1.366667,0,0,0,0.166667,0.666667
true,0.5,1,2,0,0,2,0,0,1,6,1,0,0,0,0,2.4286,2,1.2,1,0,0,0,1
true,0.390244,2.666667,82,10,18,3,0,0.121951,27.333333,3.512195,0.92,10.666667,0.105263,0,0,1.858807,1.531938,1.641379,0.034483,0,0.137931,0.517241,0.482759
true,0.5,0.666667,16,4,4,3,0,0,5.333333,2.875,1,2,0,0,0.25,1.8398,1.87712,1.12,0.2,0.2,0,0.2,0.8
true,0.5,0,20,5,2,1,0,0,20,4,1,10,0,0.2,0,1.9049,1.738589,1.444444,0.222222,0,0,0.111111,0.666667
true,0.5,1,4,2,0,2,0.5,0,2,4,1,1,0,1,0,2.1429,1.5,1.2,0,0,0,0,1
true,0.5,0,6,2,0,1,0,0,6,3.333333,1,2,0,0,0,1.94445,1.5909,1.3,0,0,0,0.5,0.5
true,0.5,2,4,0,0,3,0,0,1.333333,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,1,12,4,0,2,0,0,6,4,1,3,0,0.333333,0,1.69858,1.82762,1.44,0,0.2,0.2,0.2,0.8
true,0.444444,1.333333,18,8,0,3,0,0,6,3,0.8,2.666667,0.111111,0.222222,0.222222,1.903357,1.7128,1.628571,0,0,0.285714,0,0.428571
true,0.5,1,8,0,0,4,0,0.25,2,2.25,1,1.5,0,0,0.5,2.20715,1.66665,1,0.5,0,0,0.5,1
true,0.5,0.666667,20,3,0,3,0.1,0.1,6.666667,3.4,1,3.333333,0,0,0.2,2.281675,1.9843,1.55,0.625,0.25,0.125,0.125,0.5
true,0.5,1,14,4,0,4,0,0,3.5,3.142857,1,2,0,0,0.285714,1.91,1.6654,1.64,0,0,0.2,0.4,0.4
true,0.5,0,4,0,0,1,0,0,4,2.5,1,2,0.5,0,0,1.7,1.3333,1,0,0,0,1,1
true,0.5,0,2,2,0,1,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0,4,0,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.472222,1,36,6,7,4,0,0.055556,9,3.722222,0.909091,3.5,0.055556,0,0,1.700192,1.601231,1.430769,0,0.076923,0,0.384615,0.538462
true,0.5,1,18,2,2,2,0,0.333333,9,4,1,5,0.111111,0.222222,0,1.962313,1.702638,1.45,0.125,0,0,0.25,0.5
true,0.5,0,20,8,4,1,0.1,0,20,3,1,6,0,0.2,0,2.01306,1.77916,1.3,0.3,0.1,0,0.2,0.6
true,0.5,0,4,0,2,1,0,0.5,4,4.5,1,0,0,0,0,2.7738,2.2,2.3,1,0.5,0,0.5,0
true,0.5,1,12,2,0,2,0,0,6,3.5,1,4,0,0,0.333333,2.020825,1.51895,1.65,0.25,0,0.25,0.5,0.5
true,0.5,1,16,2,0,2,0,0.125,8,3.875,1,4,0,0,0,1.8961,1.712757,1.571429,0.142857,0.142857,0.142857,0.428571,0.571429
true,0.5,1,4,2,0,4,0,0,1,3.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0,14,2,6,1,0,0.142857,14,4.428571,1,6,0,0.285714,0,1.93245,1.734967,1.633333,0.166667,0.166667,0.166667,0.166667,0.5
true,0.5,0,20,2,6,1,0,0.1,20,4.1,1,8,0,0,0,1.965275,1.5755,1.575,0.125,0,0.125,0.25,0.5
true,0.5,1,10,2,0,4,0,0.2,2.5,4.2,1,0.5,0.2,0,0,1.375,2.25,1.4,0,1,0,0,0
true,0.5,0,6,2,0,1,0,0,6,2.666667,1,2,0,0,0,2.125,1.7273,2,0,0,0,0,0
true,0.452381,8,42,8,4,1,0,0.047619,42,4.047619,1,12,0.238095,0,0,1.824546,1.662592,1.4,0.076923,0.076923,0.153846,0.230769,0.615385
true,0.5,1,18,2,0,4,0,0.111111,4.5,4,1,2,0.111111,0,0,1.8709,1.683867,1.633333,0.333333,0,0.166667,0.166667,0.5
true,0.5,2,26,3,6,4,0.076923,0.076923,6.5,3.615385,1,2.5,0,0,0,1.84131,1.78972,1.38,0.2,0.1,0,0.3,0.4
true,0.5,0,18,0,0,1,0,0,18,3.777778,1,4,0.222222,0,0,1.76785,1.6979,1.7,0.25,0,0,0.5,0.25
true,0.5,0.666667,6,2,2,3,0.333333,0,2,5.333333,1,0.666667,0,0,0,2.2,1.875,2,0,0,0,0,0
true,0.5,2,4,0,2,3,0.5,0,1.333333,4.5,1,0,0.5,0,0,0,0,0,0,0,0,0,0
true,0.5,1.333333,24,7,2,3,0,0.166667,8,4.166667,1,2.666667,0.166667,0.333333,0.166667,1.703933,1.828167,1.288889,0,0.111111,0,0.111111,0.666667
true,0.5,1,6,0,0,2,0.333333,0,3,4.333333,1,1,0,0,0,1.95835,1.58335,1.7,0,0,0,0.5,0.5
true,0.5,0.8,8,0,0,5,0,0,1.6,5.25,1,0,0,0,0,2.8333,3,2.2,1,1,0,0,0
true,0.5,1.6,12,5,0,5,0,0,2.4,4,1,0.8,0,0,0.333333,1.625933,1.704367,1.533333,0,0,0,0,0.666667
true,0.5,1,6,2,2,2,0.333333,0,3,4.333333,1,1,0,0,0,1.81945,1.25755,1,0,0,0,1,1
true,0.5,1,6,2,0,2,0,0,3,4.333333,1,1,0,0,0,1.57145,1.6786,1.2,0,0,0,0.5,1
true,0.5,4,6,0,0,1,0,0,6,3.333333,1,2,0,0,0,1.65,1.35415,1.7,0,0,0,1,0.5
true,0.5,1,8,4,2,2,0,0,4,4.75,1,1,0,0,0,2.3904,1.739233,2.2,0.333333,0,0.333333,0,0
true,0.5,0,12,2,0,1,0,0,12,3,1,8,0,0,0,1.793383,1.384667,1.333333,0,0,0.166667,0.833333,0.833333
true,0.5,4,8,2,4,3,0,0,2.666667,2.5,1,0.666667,0,0,0,1.43055,1.4857,1.6,0,0,0,0.5,0.5
true,0.5,0.8,6,0,0,5,0,0,1.2,2.666667,1,0,0.666667,0,0,0,0,0,0,0,0,0,0
true,0.439394,1,66,16,6,6,0,0.030303,11,3.454545,1,6.333333,0,0.060606,0.242424,1.859974,1.656413,1.452174,0.043478,0.086957,0,0.347826,0.478261
true,0.5,1,2,2,0,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.352941,1,34,5,0,2,0,0.235294,17,3.705882,0.857143,10,0,0.117647,0,1.688829,1.767021,1.728571,0,0.214286,0.285714,0.214286,0.357143
true,0.428571,3,28,3,8,4,0,0,7,4.071429,0.888889,2.5,0.166667,0.142857,0,2.093417,1.593717,1.466667,0.166667,0,0.166667,0.333333,0.5
true,0.458333,3.333333,24,2,2,3,0.083333,0,8,6.25,0.909091,0.666667,0.666667,0,0.166667,0,0,0,0,0,0,0,0
true,0.5,1,14,4,2,4,0.142857,0.285714,3.5,3.285714,1,1.5,0,0.285714,0,1.826186,1.818371,1.257143,0.285714,0.285714,0,0.142857,0.571429
true,0.5,0,8,2,2,1,0,0,8,20.25,1,2,0.25,0,0,1.879633,1.3232,1,0,0,0,1,1
true,0.5,1,10,2,0,2,0,0,5,3.4,1,2,0.2,0,0,1.89305,1.651,1.3,0.25,0,0,0.5,0.5
true,0.5,0,4,2,0,1,0,0,4,2,1,2,0,0,1,1.5,1.875,1.2,0,0,0,0,1
true,0.5,1,14,2,6,2,0,0,7,4.714286,1,1,0.142857,0.285714,0,1.870833,1.740067,1.2,0.166667,0,0,0,0.833333
true,0.5,2,4,0,0,1,0,0,4,4.5,1,2,0.5,0,0,0,0,0,0,0,0,0,0
true,0.5,16,32,3,2,1,0,0.125,32,3.875,1,14,0.25,0,0,1.767636,1.8062,1.545455,0.181818,0.090909,0,0.272727,0.272727
true,0.5,0.666667,2,0,0,3,0,0,0.666667,6,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0,2,0,0,1,0,0,2,4,1,0,?,0,0,0,0,0,0,0,0,0,0
true,0.5,1,14,4,4,2,0,0.142857,7,3.142857,1,3,0,0,0.285714,1.784317,1.858783,1.233333,0.333333,0.166667,0,0.333333,0.833333
true,0.5,1,6,2,2,2,0,0,3,3.666667,1,0,0.333333,0,0,1.5,2.625,1.2,0,1,0,0,1
true,0.47619,1.5,42,8,0,4,0,0.095238,10.5,4,0.916667,4.5,0.1,0,0.095238,1.93387,1.5915,1.4,0.2,0,0.1,0.5,0.6
true,0.5,1,8,0,4,4,0.25,0,2,5.75,1,0.5,0,0,0,2.425,2.05555,1.3,0.5,0,0,0,0.5
true,0.458333,1,24,4,2,6,0.083333,0,4,3.5,1,2,0.083333,0.166667,0,2.224587,1.7086,1.3,0.5,0.125,0,0.375,0.625
true,0.5,1,2,0,0,2,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.464286,1,56,12,12,4,0,0.178571,14,3.642857,1,6.5,0,0,0.142857,1.811416,1.597048,1.672,0.08,0.04,0.16,0.4,0.48
true,0.5,0,2,0,0,1,0,0,2,6,1,0,0,0,0,2.4286,2,1.2,1,0,0,0,1
true,0.5,0,8,2,0,1,0,0,8,3.25,1,2,0,0,0,2.0139,1.694867,1.4,0.333333,0,0,0.333333,0.333333
true,0.5,1.333333,28,4,4,3,0,0.071429,9.333333,3.642857,1,3.333333,0.071429,0,0,1.99425,1.6706,1.333333,0.166667,0.083333,0,0.333333,0.5
true,0.5,1.333333,8,0,0,3,0.25,0,2.666667,3,1,0.666667,0,0,0,1.75,1.1667,1,0,0,0,1,1
true,0.464286,1,28,4,6,2,0.071429,0.071429,14,4.357143,1,6,0,0,0.285714,2.117492,1.840692,1.366667,0.416667,0.166667,0,0.083333,0.666667
true,0.5,1,6,0,4,2,0,0,3,4.333333,1,1,0,0,0,2.144433,1.637033,1.133333,0.333333,0,0,0.333333,0.666667
true,0.475,0.888889,40,10,10,9,0,0.05,4.444444,3.4,1,1.555556,0,0,0.1,1.777413,1.627813,1.586667,0.066667,0,0.066667,0.533333,0.4
true,0.5,1,16,1,2,2,0,0,8,4.375,1,3,0,0,0,2.058788,1.717425,1.6,0.25,0.125,0.125,0.25,0.375
true,0.5,1,26,9,4,4,0,0.076923,6.5,3.461538,1,2.5,0,0.153846,0.153846,2.00611,1.83213,1.38,0.3,0,0,0.1,0.5
true,0.4375,2,32,0,6,3,0,0.0625,10.666667,4.25,0.888889,4.666667,0.1875,0,0.25,1.670638,1.621388,1.575,0.125,0,0.125,0.375,0.375
true,0.5,1,14,2,0,2,0,0.142857,7,4.285714,1,4,0,0.285714,0,1.820267,1.533467,1.233333,0,0,0,0.333333,0.666667
true,0.5,1.6,16,6,2,5,0,0,3.2,3.75,1,1.2,0,0,0.25,1.84318,1.65538,1.28,0.2,0.2,0,0.2,0.6
true,0.5,4,4,0,4,1,0,0,4,3,1,0,0,0,0,1.20535,1.99305,1.6,0,0,0,0,0.5
true,0.5,1,14,5,0,4,0,0.142857,3.5,4.142857,1,1,0.142857,0,0.285714,2.1875,1.8631,1.3,0.5,0.25,0,0.25,0.75
true,0.5,0,14,4,0,1,0,0,14,3,1,4,0.166667,0,0,1.995525,1.537275,1.1,0.5,0,0,0.5,0.75
true,0.5,1,2,0,0,2,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,1,16,6,2,6,0,0.125,2.666667,3.375,1,0.666667,0.142857,0,0,1.80625,1.893175,1.45,0,0,0,0.25,0.5
true,0.439394,3.6,66,10,6,5,0.030303,0.030303,13.2,3.878788,0.894737,5.6,0.064516,0.121212,0.121212,1.882083,1.551265,1.478261,0.130435,0,0.086957,0.478261,0.565217
true,0.5,2,4,2,0,3,0.5,0,1.333333,4,1,0.666667,0,1,0,2.1429,1.5,1.2,0,0,0,0,1
true,0.5,0,2,0,0,1,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.428571,8,14,6,0,1,0,0,14,3.714286,0.8,4,0.285714,0,0.285714,1.7375,1.579375,1.2,0,0,0,0.25,0.75
true,0.5,0,2,2,0,1,0,0,2,4,1,0,0,0,0,2.125,1.7273,2,0,0,0,0,0
true,0.5,2,20,2,2,4,0.1,0.1,5,4.4,1,2,0,0,0.2,2.157,1.7213,1.533333,0.333333,0.166667,0.166667,0.333333,0.666667
true,0.5,0,4,0,0,1,0,0,4,4,1,0,0.5,0,0,2.8333,3,2.2,1,1,0,0,0
true,0.5,2,6,0,0,1,0,0,6,3.666667,1,2,0,0,0,0,0,0,0,0,0,0,0
true,0.5,1,18,6,2,4,0.111111,0,4.5,3.666667,1,2,0,0.222222,0.222222,1.862433,1.5991,1.233333,0,0,0,0.5,0.833333
true,0.5,0,6,0,4,1,0,0,6,4.333333,1,0,0,0,0,2.3112,1.8599,1.6,0.5,0,0,0,0.5
true,0.5,2,10,4,2,3,0,0,3.333333,3.4,1,1.333333,0,0,0.4,1.89375,1.66775,1.15,0,0,0,0.5,0.75
true,0.5,1,34,5,6,8,0.058824,0.117647,4.25,4.117647,1,2,0,0,0.117647,1.769375,1.568708,1.266667,0.083333,0.083333,0,0.5,0.666667
true,0.5,1,4,2,2,2,0,0,2,5,1,0,0,0,0,2.125,1.7273,2,0,0,0,0,0
true,0.5,1,2,0,0,2,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0
true,0.5,1,8,2,3,2,0.25,0.25,4,4.25,1,1,0,0,0,2.09775,1.8811,1.5,0.5,0.25,0.25,0,0.75
true,0.5,0,6,2,2,1,0,0,6,3.333333,1,2,0,0,0,2.8462,1.6154,2.6,1,0,1,0,0
true,0.404762,1,42,6,4,6,0.047619,0.047619,7,4.142857,1,3.333333,0.05,0,0.380952,2.059258,1.730608,1.6,0.333333,0.25,0.166667,0.333333,0.416667
true,0.5,1,6,0,2,2,0,0.333333,3,5,1,0,0,0,0,1.9,2.125,2,0,0,0,0,0
true,0.5,20,22,2,0,1,0,0,22,4.636364,1,6,0.2,0.181818,0,1.540175,1.84525,1.45,0,0,0,0,0.5
true,0.5,1,2,0,0,2,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0.666667,2,0,0,3,0,0,0.666667,11,1,0,?,0,0,0,0,0,0,0,0,0,0
true,0.5,1,2,0,0,2,0,0,1,4,1,0,?,0,0,0,0,0,0,0,0,0,0
true,0.5,0,12,4,4,1,0,0,12,3.833333,1,4,0,0,0,1.944467,1.597233,1.666667,0,0,0,0.333333,0.333333
true,0.461538,0.666667,26,6,4,3,0,0.076923,8.666667,3.615385,1,4.666667,0.153846,0,0.307692,1.7186,1.7098,1.571429,0,0,0.142857,0.285714,0.571429
true,0.5,1.333333,4,2,0,3,0.5,0,1.333333,4,1,0.666667,0,1,0,2.1429,1.5,1.2,0,0,0,0,1
true,0.461538,0,26,8,2,1,0,0.230769,26,4.076923,1,14,0,0.153846,0,1.844789,1.589522,1.4,0.111111,0.111111,0,0.333333,0.555556
true,0.369565,1,46,15,10,4,0,0.043478,11.5,3.304348,0.857143,4.5,0,0,0.434783,1.651288,1.764344,1.4125,0.0625,0.125,0.125,0.1875,0.625
true,0.5,1.333333,8,0,2,3,0,0,2.666667,3.25,1,0.666667,0.25,0,0,2.166667,1.405967,1.8,0.333333,0,0,0.666667,0.333333
true,0.5,1,12,0,0,2,0.166667,0,6,3.166667,1,2,0,0,0,2.3432,1.890183,1.2,0.666667,0.166667,0,0.166667,0.666667
true,0.5,1,8,3,2,2,0,0.5,4,4.25,1,0,0.25,0,0,1.9074,1.367433,1.933333,0,0,0.333333,0.666667,0.333333
true,0.5,0,18,3,2,1,0,0.111111,18,3,1,8,0,0,0.222222,1.997117,1.6978,1.333333,0.333333,0.166667,0,0.5,0.666667
true,0.46875,1,32,5,4,4,0,0.125,8,3.6875,1,4,0.0625,0.25,0.125,1.921985,1.732054,1.523077,0.076923,0.076923,0.076923,0.153846,0.538462
true,0.464286,1,28,6,2,6,0,0.071429,4.666667,4.714286,0.857143,2.333333,0,0.142857,0,1.791845,1.779464,1.327273,0.181818,0.090909,0,0.272727,0.727273
true,0.5,1.333333,8,0,2,3,0,0,2.666667,3.5,1,0.666667,0.25,0,0,2.2857,1.625,1,1,0,0,0,1
true,0.5,0.666667,8,2,0,3,0,0,2.666667,4.25,1,0.666667,0,0.5,0,1.4127,1.95455,1.6,0,0,0,0,0.5
true,0.5,1,2,2,0,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.47619,1,42,10,12,4,0,0.190476,10.5,4.095238,1,4,0,0,0.095238,1.787907,1.6452,1.4,0.071429,0,0.071429,0.285714,0.571429
true,0.5,0,12,0,0,1,0,0.166667,12,3,1,4,0.666667,0,0,1.5714,1.4444,2.2,0,0,0,1,0
true,0.5,1,8,2,0,2,0,0,4,3.25,1,2,0,0.5,0,1.936533,1.683767,1.266667,0,0,0,0.333333,0.666667
true,0.5,1.333333,4,0,0,3,0,0,1.333333,6,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.466667,2.333333,30,6,2,6,0,0.133333,5,3.933333,0.9,1.666667,0.2,0,0,1.787683,1.696833,1.333333,0,0.166667,0,0.333333,0.666667
true,0.5,1,12,1,2,4,0,0.166667,3,3.333333,1,0,0.333333,0,0,1.69295,1.6737,1.6,0.25,0,0.25,0,0.5
true,0.5,0,10,0,0,1,0,0,10,4.4,1,0,0.8,0,0,2.375,1.8,1.4,1,0,0,0,0
true,0.46875,5.5,64,8,4,4,0,0.1875,16,3.875,0.95,6,0.15625,0,0,1.839817,1.697421,1.641667,0.166667,0.125,0.125,0.25,0.458333
true,0.428571,1,70,18,6,2,0,0.085714,35,3.914286,0.944444,17,0,0,0.057143,1.784475,1.595336,1.321429,0,0.035714,0.035714,0.464286,0.678571
true,0.5,1.428571,26,5,6,7,0,0.076923,3.714286,3.923077,1,1.714286,0,0,0.153846,1.8736,1.72397,1.28,0.1,0.1,0.1,0.4,0.7
true,0.5,1,18,4,2,2,0,0.222222,9,3.333333,1,5,0.111111,0,0.222222,1.8308,1.736729,1.342857,0.142857,0,0,0.142857,0.714286
true,0.5,1,2,2,0,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.433333,1,30,6,3,4,0,0,7.5,4.133333,0.875,3.5,0,0,0.133333,1.749238,1.520615,1.646154,0.076923,0.076923,0.307692,0.384615,0.615385
true,0.464286,1,28,6,3,4,0,0.142857,7,3.642857,0.888889,2.5,0,0,0,1.7608,1.552611,1.266667,0,0.111111,0,0.444444,0.666667
true,0.5,1,4,0,2,2,0,0.5,2,7.5,1,0,0,0,0,1.125,2.125,2.4,0,0,0,0,0
true,0.5,4,6,0,2,1,0,0.333333,6,3.666667,1,4,0.333333,0,0,2.28025,1.86365,1,0.5,0,0,0,1
true,0.5,1,2,0,2,2,1,0,1,7,1,0,0,0,0,2.25,2,1.6,0,0,0,0,0
true,0.5,1,2,0,0,2,0,0,1,6,1,0,?,0,0,0,0,0,0,0,0,0,0
true,0.470588,0,34,6,8,1,0,0.176471,34,3.882353,1,12,0.117647,0,0,2.022621,1.710214,1.385714,0.285714,0.071429,0.071429,0.357143,0.642857
true,0.5,1,2,0,0,2,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.4375,1,48,12,10,4,0.041667,0.125,12,3.833333,0.928571,5,0,0,0,1.783041,1.620623,1.654545,0.045455,0,0.227273,0.409091,0.454545
true,0.5,2,6,0,0,3,0,0.333333,2,5.666667,1,1.333333,0,0,0,2.2024,1.462967,1.533333,0.333333,0,0.333333,0.666667,0.666667
true,0.5,3,2,0,0,2,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,2,16,1,2,2,0.125,0.25,8,3.125,1,2,0,0,0,2.0488,2.13056,1.68,0.4,0.2,0,0,0
true,0.5,0.666667,38,15,8,3,0.105263,0,12.666667,3.736842,1,2.666667,0.055556,0.105263,0.105263,2.077207,1.748593,1.371429,0.285714,0,0.071429,0.071429,0.571429
true,0.5,0,2,0,0,1,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0,6,0,0,1,0,0,6,3.333333,1,0,?,0,0,0,0,0,0,0,0,0,0
true,0.5,0,6,0,0,1,0,0.333333,6,3.666667,1,2,0,0,0,1.5357,1.4722,1.6,0,0,0,0.5,0.5
true,0.5,0,12,4,0,1,0,0,12,4.333333,1,6,0,0.333333,0,1.94512,1.90528,1.84,0.2,0.4,0.4,0.2,0.6
true,0.5,2,22,1,5,1,0.090909,0.181818,22,3.545455,1,10,0.090909,0.181818,0.181818,2.1,1.659514,1.142857,0.285714,0,0,0.428571,0.714286
true,0.384615,2.333333,52,10,1,6,0.038462,0.038462,8.666667,3.230769,0.846154,4.333333,0.12,0,0.307692,1.959706,1.635481,1.625,0.125,0.125,0.1875,0.3125,0.5625
true,0.45,0.8,40,12,0,5,0,0.1,8,3.55,0.818182,3.6,0.05,0,0,1.801624,1.520712,1.176471,0.235294,0.058824,0,0.529412,0.764706
true,0.5,1,4,2,0,2,0,0,2,2,1,1,0,0,1,1.5,1.875,1.2,0,0,0,0,1
